ID,Ano,Faixa-Etária,Gênero,Como você se identifica,Estado,Região,Escolaridade,Área de Formação,Você está trabalhando?,Setor,Cargo como Gestor,Cargo Atual,Nivel,Média Salarial,Tempo de experiência na área de dados
ID3301,2023,30-34,Masculino,Branca,RS,Sul,Graduação,Engenharia,Sim,Setor Alimentício,Não,Engenheiro de Machine Learning,Sênior,14000,7 a 10 anos
ID3303,2023,25-29,Masculino,Parda,RJ,Sudeste,Graduação,Negócios,Sim,Área de Consultoria,Não,Engenheiro de Dados,Júnior,7000,3 a 4 anos
ID3304,2023,35-39,Masculino,Preta,SP,Sudeste,Graduação,Tecnologia,Sim,Agronegócios,Não,Analista de Negócios,Sênior,10000,1 a 2 anos
ID3305,2023,40-44,Masculino,Branca,SP,Sudeste,Mestrado,Tecnologia,Sim,Tecnologia,Sim,Gerente,Não Declarou,35000,Mais 10 anos
ID3306,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analytics Engineer,Sênior,14000,1 a 2 anos
ID3307,2023,40-44,Masculino,Branca,Não Declarou,Não Declarou,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Não,Analista de Dados,Pleno,10000,7 a 10 anos
ID3308,2023,30-34,Masculino,Branca,RJ,Sudeste,Pós-graduação,Tecnologia,Sim,Varejo,Não,Analista de BI,Sênior,14000,Mais 10 anos
ID3309,2023,25-29,Feminino,Parda,SP,Sudeste,Pós-graduação,Negócios,Sim,Área de Consultoria,Não,Analista de Negócios,Pleno,7000,1 a 2 anos
ID3310,2023,25-29,Masculino,Branca,SC,Sul,Mestrado,Negócios,Sim,3º setor,Não,Analista de Dados,Pleno,10000,3 a 4 anos
ID3311,2023,35-39,Masculino,Branca,SC,Sul,Pós-graduação,Tecnologia,Sim,Tecnologia,Sim,Gerente,Não Declarou,18000,7 a 10 anos
ID3312,2023,50-54,Masculino,Preta,SP,Sudeste,Graduação,Negócios,Sim,Área da Saúde,Não,Analista de Suporte,Sênior,5000,Mais 10 anos
ID3313,2023,30-34,Feminino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Varejo,Não,Analista de Negócios,Sênior,10000,3 a 4 anos
ID3314,2023,25-29,Masculino,Parda,SP,Sudeste,Pós-graduação,Engenharia,Sim,Finanças ou Bancos,Não,Analista de Dados,Sênior,10000,1 a 2 anos
ID3315,2023,25-29,Masculino,Parda,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Entretenimento ou Esportes,Não,Analista de Dados,Sênior,10000,3 a 4 anos
ID3317,2023,30-34,Masculino,Branca,MG,Sudeste,Pós-graduação,Estatística,Sim,Finanças ou Bancos,Não,Analista de Dados,Sênior,10000,7 a 10 anos
ID3318,2023,30-34,Masculino,Branca,SC,Sul,Pós-graduação,Engenharia,Sim,Tecnologia,Não,Engenheiro de Dados,Pleno,7000,3 a 4 anos
ID3319,2023,25-29,Masculino,Branca,RS,Sul,Graduação,Negócios,Sim,Finanças ou Bancos,Não,Analista de Dados,Júnior,5000,3 a 4 anos
ID3320,2023,30-34,Feminino,Branca,PR,Sul,Graduação,Tecnologia,Sim,Varejo,Não,Analista de Dados,Pleno,5000,3 a 4 anos
ID3321,2023,25-29,Masculino,Parda,RJ,Sudeste,Estudante de Graduação,Engenharia,Sim,Indústria,Não,Engenheiro de Dados,Pleno,7000,3 a 4 anos
ID3322,2023,45-49,Feminino,Branca,SP,Sudeste,Graduação,Negócios,Sim,Finanças ou Bancos,Sim,Supervisor,Não Declarou,18000,1 a 2 anos
ID3323,2023,40-44,Masculino,Branca,SP,Sudeste,Mestrado,Estatística,Sim,Área da Saúde,Não,Cientista de Dados,Sênior,18000,3 a 4 anos
ID3324,2023,30-34,Feminino,Branca,PR,Sul,Doutorado ou Phd,Negócios,Sim,Indústria,Não,Analista de Dados,Sênior,10000,4 a 6 anos
ID3325,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Saúde,Sim,Entretenimento ou Esportes,Não,Outra Opção,Júnior,3500,1 a 2 anos
ID3326,2023,22-24,Masculino,Parda,PI,Nordeste,Estudante de Graduação,Engenharia,Sim,Agronegócios,Não,Analista de Dados,Júnior,1500,Menos 1 ano
ID3327,2023,30-34,Feminino,Branca,RS,Sul,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Não,Analista de BI,Sênior,10000,5 a 6 anos
ID3328,2023,30-34,Masculino,Parda,RJ,Sudeste,Graduação,Tecnologia,Sim,Setor Público,Não,Outra Opção,Júnior,3500,1 a 2 anos
ID3329,2023,30-34,Masculino,Branca,DF,Centro-oeste,Pós-graduação,Tecnologia,Sim,Área de Consultoria,Não,Cientista de Dados,Sênior,14000,7 a 10 anos
ID3330,2023,25-29,Masculino,Branca,RJ,Sudeste,Estudante de Graduação,Tecnologia,Sim,Varejo,Não,Analista de Dados,Júnior,2500,1 a 2 anos
ID3331,2023,35-39,Feminino,Parda,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Sim,Diretor,Não Declarou,35000,Mais 10 anos
ID3332,2023,22-24,Feminino,Preta,PR,Sul,Graduação,Tecnologia,Sim,Varejo,Não,Engenheiro de Dados,Pleno,10000,5 a 6 anos
ID3333,2023,25-29,Masculino,Parda,MG,Sudeste,Mestrado,Negócios,Sim,Setor Alimentício,Não,Cientista de Dados,Sênior,10000,1 a 2 anos
ID3334,2023,45-49,Masculino,Parda,SP,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Sim,Sócio ou C-level,Não Declarou,10000,Mais 10 anos
ID3335,2023,17-21,Masculino,Branca,RS,Sul,Estudante de Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analista de BI,Júnior,3500,1 a 2 anos
ID3336,2023,30-34,Masculino,Preta,DF,Centro-oeste,Pós-graduação,Tecnologia,Sim,Área da Saúde,Não,Engenheiro de Dados,Pleno,7000,4 a 6 anos
ID3337,2023,40-44,Masculino,Preta,MG,Sudeste,Pós-graduação,Tecnologia,Sim,Indústria,Não,Analista de Negócios,Sênior,7000,5 a 6 anos
ID3338,2023,30-34,Masculino,Branca,PR,Sul,Graduação,Negócios,Sim,Entretenimento ou Esportes,Não,Outra Opção,Júnior,3500,3 a 4 anos
ID3339,2023,30-34,Masculino,Parda,PB,Nordeste,Pós-graduação,Tecnologia,Sim,Setor Público,Não,Analista de Dados,Júnior,7000,Menos 1 ano
ID3340,2023,25-29,Masculino,Branca,SC,Sul,Pós-graduação,Engenharia,Sim,Finanças ou Bancos,Sim,Supervisor,Não Declarou,10000,3 a 4 anos
ID3341,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Comunicação,Sim,Finanças ou Bancos,Não,Analista de BI,Júnior,2500,Menos 1 ano
ID3342,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Varejo,Não,Cientista de Dados,Sênior,14000,5 a 6 anos
ID3343,2023,30-34,Feminino,Branca,RJ,Sudeste,Pós-graduação,Engenharia,Sim,Telecomunicação,Não,Analista de Negócios,Sênior,18000,3 a 4 anos
ID3344,2023,25-29,Feminino,Preta,SP,Sudeste,Graduação,Tecnologia,Sim,Indústria,Não,Analista de Dados,Júnior,5000,1 a 2 anos
ID3345,2023,35-39,Masculino,Parda,SP,Sudeste,Graduação,Tecnologia,Sim,Telecomunicação,Não,Analista de Dados,Sênior,7000,4 a 6 anos
ID3346,2023,17-21,Masculino,Branca,SP,Sudeste,Estudante de Graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Júnior,1500,Menos 1 ano
ID3347,2023,30-34,Masculino,Branca,PB,Nordeste,Graduação,Negócios,Sim,Indústria,Não,Engenheiro de Dados,Sênior,10000,3 a 4 anos
ID3348,2023,25-29,Masculino,Branca,PR,Sul,Estudante de Graduação,Negócios,Sim,Setor de Energia,Não,Outra Opção,Júnior,5000,1 a 2 anos
ID3349,2023,35-39,Masculino,Branca,SP,Sudeste,Mestrado,Engenharia,Sim,Tecnologia,Não,Cientista de Dados,Sênior,14000,3 a 4 anos
ID3350,2023,35-39,Masculino,Parda,ES,Sudeste,Mestrado,Tecnologia,Sim,Varejo,Não,Cientista de Dados,Sênior,14000,4 a 6 anos
ID3351,2023,30-34,Masculino,Branca,RS,Sul,Pós-graduação,Negócios,Sim,Agronegócios,Sim,Supervisor,Não Declarou,10000,3 a 4 anos
ID3353,2023,30-34,Feminino,Branca,SP,Sudeste,Pós-graduação,Estatística,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,14000,Mais 10 anos
ID3354,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Outra Opção,Sim,Supervisor,Não Declarou,14000,7 a 10 anos
ID3355,2023,25-29,Masculino,Parda,RN,Nordeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Analista de BI,Pleno,2500,3 a 4 anos
ID3356,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Negócios,Sim,Outra Opção,Não,Analista de Dados,Pleno,10000,1 a 2 anos
ID3357,2023,30-34,Feminino,Parda,SP,Sudeste,Pós-graduação,Ciências Sociais,Sim,Educação,Sim,Supervisor,Não Declarou,14000,1 a 2 anos
ID3358,2023,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Setor Alimentício,Não,Analista de Dados,Sênior,7000,3 a 4 anos
ID3359,2023,30-34,Feminino,Parda,PR,Sul,Doutorado ou Phd,Engenharia,Sim,Tecnologia,Não,Desenvolvedor Web,Pleno,5000,1 a 2 anos
ID3360,2023,30-34,Masculino,Parda,SP,Sudeste,Graduação,Outra opção,Sim,Tecnologia,Não,Analista de Dados,Pleno,3500,3 a 4 anos
ID3361,2023,25-29,Masculino,Branca,MG,Sudeste,Estudante de Graduação,Tecnologia,Sim,Finanças ou Bancos,Sim,Supervisor,Não Declarou,18000,4 a 6 anos
ID3362,2023,30-34,Masculino,Parda,SP,Sudeste,Doutorado ou Phd,Tecnologia,Sim,Tecnologia,Sim,Sócio ou C-level,Não Declarou,40000,Mais 10 anos
ID3363,2023,45-49,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Área da Saúde,Não,Analista de Dados,Sênior,10000,3 a 4 anos
ID3364,2023,25-29,Masculino,Branca,RJ,Sudeste,Pós-graduação,Ciências Sociais,Sim,Marketing,Não,Analista de BI,Sênior,5000,1 a 2 anos
ID3365,2023,25-29,Masculino,Branca,MG,Sudeste,Graduação,Engenharia,Sim,Finanças ou Bancos,Sim,Gerente,Não Declarou,35000,3 a 4 anos
ID3366,2023,40-44,Masculino,Preta,MG,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Analista de Negócios,Sênior,40000,7 a 10 anos
ID3367,2023,30-34,Masculino,Parda,SP,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Sênior,18000,5 a 6 anos
ID3369,2023,25-29,Masculino,Branca,RJ,Sudeste,Graduação,Tecnologia,Sim,Telecomunicação,Não,Engenheiro de Dados,Pleno,5000,1 a 2 anos
ID3370,2023,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Sênior,14000,5 a 6 anos
ID3372,2023,25-29,Masculino,Branca,RS,Sul,Graduação,Engenharia,Sim,Indústria,Não,Cientista de Dados,Pleno,10000,3 a 4 anos
ID3373,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Área da Saúde,Não,Analista de BI,Sênior,7000,1 a 2 anos
ID3374,2023,25-29,Feminino,Parda,SE,Nordeste,Mestrado,Engenharia,Sim,Tecnologia,Não,Analista de Dados,Júnior,2500,1 a 2 anos
ID3375,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Outra Opção,Não,Analista de Dados,Sênior,10000,5 a 6 anos
ID3376,2023,30-34,Masculino,Branca,RS,Sul,Graduação,Engenharia,Sim,Internet,Não,Engenheiro de Dados,Júnior,5000,1 a 2 anos
ID3377,2023,25-29,Feminino,Branca,SP,Sudeste,Graduação,Ciências Sociais,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Sênior,18000,7 a 10 anos
ID3378,2023,30-34,Masculino,Branca,BA,Nordeste,Doutorado ou Phd,Outra opção,Sim,Área de Consultoria,Não,Cientista de Dados,Sênior,45000,7 a 10 anos
ID3379,2023,40-44,Masculino,Parda,RJ,Sudeste,Graduação,Negócios,Sim,Tecnologia,Não,Analista de Negócios,Pleno,3500,5 a 6 anos
ID3380,2023,35-39,Masculino,Branca,CE,Nordeste,Graduação,Outra opção,Sim,Tecnologia,Não,Cientista de Dados,Pleno,7000,1 a 2 anos
ID3381,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Estatística,Sim,Finanças ou Bancos,Sim,Sócio ou C-level,Não Declarou,14000,Mais 10 anos
ID3382,2023,25-29,Feminino,Branca,GO,Centro-oeste,Mestrado,Tecnologia,Sim,Setor Público,Não,Outra Opção,Pleno,7000,4 a 6 anos
ID3383,2023,25-29,Masculino,Parda,SP,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Outra Opção,Pleno,1500,3 a 4 anos
ID3384,2023,22-24,Feminino,Parda,PA,Norte,Graduação,Tecnologia,Sim,Área de Consultoria,Não,Engenheiro de Dados,Pleno,5000,3 a 4 anos
ID3385,2023,40-44,Masculino,Branca,SC,Sul,Pós-graduação,Tecnologia,Sim,Internet,Não,Engenheiro de Dados,Sênior,10000,7 a 10 anos
ID3386,2023,35-39,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Internet,Sim,Gerente,Não Declarou,40000,Mais 10 anos
ID3387,2023,30-34,Masculino,Branca,MG,Sudeste,Graduação,Engenharia,Sim,Varejo,Sim,Gerente,Não Declarou,18000,5 a 6 anos
ID3388,2023,35-39,Masculino,Parda,BA,Nordeste,Pós-graduação,Negócios,Sim,Educação,Não,Outra Opção,Júnior,5000,Mais 10 anos
ID3389,2023,35-39,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Varejo,Sim,Team Leader,Não Declarou,14000,4 a 6 anos
ID3391,2023,35-39,Masculino,Parda,DF,Centro-oeste,Estudante de Graduação,Tecnologia,Sim,Indústria,Não,Analytics Engineer,Pleno,14000,4 a 6 anos
ID3392,2023,25-29,Feminino,Parda,MG,Sudeste,Pós-graduação,Tecnologia,Sim,Indústria,Não,Engenheiro de Dados,Pleno,3500,3 a 4 anos
ID3393,2023,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,40000,5 a 6 anos
ID3394,2023,35-39,Masculino,Branca,SP,Sudeste,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Não,Analista de Dados,Sênior,10000,4 a 6 anos
ID3395,2023,25-29,Masculino,Branca,GO,Centro-oeste,Graduação,Comunicação,Sim,Varejo,Não,Engenheiro de Dados,Pleno,3500,1 a 2 anos
ID3396,2023,25-29,Masculino,Branca,PR,Sul,Graduação,Negócios,Sim,Varejo,Não,Analista de Dados,Sênior,10000,3 a 4 anos
ID3397,2023,30-34,Masculino,Branca,ES,Sudeste,Mestrado,Engenharia,Sim,Finanças ou Bancos,Sim,Gerente,Não Declarou,35000,Mais 10 anos
ID3398,2023,40-44,Masculino,Branca,RS,Sul,Mestrado,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Sênior,40000,Mais 10 anos
ID3399,2023,35-39,Masculino,Parda,SP,Sudeste,Graduação,Tecnologia,Sim,Varejo,Não,Outra Opção,Pleno,5000,Menos 1 ano
ID3400,2023,30-34,Masculino,Parda,PB,Nordeste,Pós-graduação,Tecnologia,Sim,Área de Consultoria,Não,Analytics Engineer,Sênior,7000,3 a 4 anos
ID3401,2023,25-29,Feminino,Branca,SP,Sudeste,Pós-graduação,Ciências Sociais,Sim,Tecnologia,Não,Analista de Dados,Pleno,10000,5 a 6 anos
ID3402,2023,40-44,Masculino,Branca,SP,Sudeste,Mestrado,Tecnologia,Sim,Indústria,Não,DBA,Sênior,14000,Mais 10 anos
ID3403,2023,22-24,Masculino,Parda,BA,Nordeste,Estudante de Graduação,Tecnologia,Sim,Tecnologia,Não,Cientista de Dados,Júnior,5000,1 a 2 anos
ID3404,2023,30-34,Masculino,Parda,SP,Sudeste,Estudante de Graduação,Engenharia,Sim,Educação,Não,Analista de Dados,Júnior,3500,1 a 2 anos
ID3405,2023,25-29,Feminino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Sênior,10000,7 a 10 anos
ID3406,2023,30-34,Masculino,Parda,RS,Sul,Pós-graduação,Tecnologia,Sim,Indústria,Sim,Supervisor,Não Declarou,7000,7 a 10 anos
ID3407,2023,30-34,Masculino,Parda,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Tecnologia,Não,Analista de Dados,Sênior,18000,5 a 6 anos
ID3408,2023,17-21,Masculino,Branca,RS,Sul,Estudante de Graduação,Negócios,Sim,Varejo,Não,Analista de Dados,Júnior,1500,1 a 2 anos
ID3409,2023,25-29,Masculino,Branca,MG,Sudeste,Estudante de Graduação,Estatística,Sim,Varejo,Não,Analista de BI,Júnior,3500,3 a 4 anos
ID3410,2023,40-44,Masculino,Parda,PB,Nordeste,Pós-graduação,Tecnologia,Sim,Setor Público,Sim,Gerente,Não Declarou,14000,5 a 6 anos
ID3411,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Tecnologia,Sim,Supervisor,Não Declarou,40000,3 a 4 anos
ID3412,2023,35-39,Masculino,Parda,PE,Nordeste,Pós-graduação,Tecnologia,Sim,Área da Saúde,Sim,Supervisor,Não Declarou,18000,Mais 10 anos
ID3413,2023,22-24,Masculino,Branca,RS,Sul,Estudante de Graduação,Engenharia,Sim,Varejo,Não,Analista de Dados,Júnior,1500,1 a 2 anos
ID3414,2023,30-34,Masculino,Branca,PR,Sul,Graduação,Negócios,Sim,Tecnologia,Não,Analista de Dados,Pleno,3500,1 a 2 anos
ID3415,2023,22-24,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Finanças ou Bancos,Não,Outra Opção,Júnior,5000,1 a 2 anos
ID3416,2023,30-34,Masculino,Parda,CE,Nordeste,Pós-graduação,Tecnologia,Sim,Área de Consultoria,Não,Engenheiro de Dados,Sênior,18000,5 a 6 anos
ID3417,2023,30-34,Masculino,Branca,PR,Sul,Graduação,Tecnologia,Sim,Área de Consultoria,Não,Engenheiro de Dados,Pleno,5000,3 a 4 anos
ID3418,2023,45-49,Masculino,Branca,MT,Centro-oeste,Pós-graduação,Negócios,Sim,Agronegócios,Sim,Gerente,Não Declarou,18000,7 a 10 anos
ID3419,2023,25-29,Feminino,Branca,RJ,Sudeste,Pós-graduação,Outra opção,Sim,Tecnologia,Não,Analista de Dados,Júnior,1500,Menos 1 ano
ID3420,2023,17-21,Masculino,Branca,RJ,Sudeste,Graduação,Estatística,Sim,Tecnologia,Não,Cientista de Dados,Júnior,500,Menos 1 ano
ID3421,2023,30-34,Masculino,Branca,SP,Sudeste,Pós-graduação,Engenharia,Sim,Tecnologia,Não,Engenheiro de Dados,Sênior,14000,7 a 10 anos
ID3422,2023,35-39,Feminino,Branca,SP,Sudeste,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Não,Analista de Dados,Júnior,10000,1 a 2 anos
ID3423,2023,45-49,Masculino,Preta,CE,Nordeste,Pós-graduação,Estatística,Sim,Área da Saúde,Sim,Gerente,Não Declarou,18000,Mais 10 anos
ID3424,2023,25-29,Masculino,Branca,RJ,Sudeste,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Não,Analista de Negócios,Sênior,5000,3 a 4 anos
ID3425,2023,30-34,Masculino,Branca,RJ,Sudeste,Mestrado,Ciências da Natureza,Sim,Outra Opção,Não,Cientista de Dados,Sênior,14000,5 a 6 anos
ID3426,2023,25-29,Masculino,Branca,PR,Sul,Mestrado,Tecnologia,Sim,Finanças ou Bancos,Não,Cientista de Dados,Sênior,18000,5 a 6 anos
ID3427,2023,25-29,Feminino,Branca,CE,Nordeste,Graduação,Outra opção,Sim,Finanças ou Bancos,Não,Analista de Dados,Júnior,7000,1 a 2 anos
ID3428,2023,22-24,Masculino,Parda,MS,Centro-oeste,Estudante de Graduação,Tecnologia,Sim,Setor Alimentício,Sim,Supervisor,Não Declarou,3500,Menos 1 ano
ID3429,2023,25-29,Masculino,Preta,SP,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Engenheiro de Dados,Sênior,14000,4 a 6 anos
ID3430,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Área de Consultoria,Não,Engenheiro de Dados,Júnior,5000,3 a 4 anos
ID3431,2023,50-54,Masculino,Branca,GO,Centro-oeste,Não tenho graduação,Não tenho graduação,Sim,Setor Imobiliário,Sim,Supervisor,Não Declarou,7000,Menos 1 ano
ID3432,2023,30-34,Feminino,Branca,SC,Sul,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,DBA,Sênior,14000,Mais 10 anos
ID3433,2023,30-34,Feminino,Parda,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Indústria,Sim,Supervisor,Não Declarou,14000,4 a 6 anos
ID3434,2023,25-29,Masculino,Branca,RJ,Sudeste,Estudante de Graduação,Negócios,Sim,Setor Automotivo,Sim,Supervisor,Não Declarou,3500,3 a 4 anos
ID3435,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Área de Consultoria,Não,Engenheiro de Dados,Júnior,10000,1 a 2 anos
ID3436,2023,30-34,Masculino,Parda,SE,Nordeste,Mestrado,Engenharia,Sim,Tecnologia,Não,Cientista de Dados,Pleno,10000,1 a 2 anos
ID3437,2023,40-44,Masculino,Parda,PR,Sul,Graduação,Outra opção,Sim,Finanças ou Bancos,Não,Outra Opção,Júnior,1500,Menos 1 ano
ID3439,2023,22-24,Masculino,Parda,SC,Sul,Graduação,Negócios,Sim,Indústria,Não,Analista de Dados,Júnior,3500,Menos 1 ano
ID3440,2023,25-29,Masculino,Preta,SP,Sudeste,Mestrado,Tecnologia,Sim,Varejo,Não,Cientista de Dados,Júnior,5000,1 a 2 anos
ID3441,2023,40-44,Masculino,Branca,SP,Sudeste,Pós-graduação,Negócios,Sim,Tecnologia,Sim,Gerente,Não Declarou,35000,1 a 2 anos
ID3442,2023,25-29,Feminino,Parda,AM,Norte,Mestrado,Negócios,Sim,Tecnologia,Não,Analista de BI,Pleno,3500,1 a 2 anos
ID3443,2023,30-34,Feminino,Branca,RJ,Sudeste,Graduação,Tecnologia,Sim,Setor Alimentício,Sim,Team Leader,Não Declarou,10000,Mais 10 anos
ID3444,2023,30-34,Masculino,Parda,PR,Sul,Pós-graduação,Tecnologia,Sim,Área da Saúde,Não,Analista de BI,Pleno,5000,3 a 4 anos
ID3445,2023,25-29,Masculino,Branca,MG,Sudeste,Mestrado,Engenharia,Sim,Finanças ou Bancos,Sim,Gerente,Não Declarou,18000,4 a 6 anos
ID3446,2023,35-39,Masculino,Parda,DF,Centro-oeste,Pós-graduação,Comunicação,Sim,Telecomunicação,Não,Desenvolvedor Web,Sênior,7000,7 a 10 anos
ID3447,2023,30-34,Masculino,Branca,PR,Sul,Pós-graduação,Negócios,Sim,Área da Saúde,Não,Analista de BI,Pleno,3500,3 a 4 anos
ID3448,2023,35-39,Masculino,Branca,BA,Nordeste,Mestrado,Negócios,Sim,Setor Público,Sim,Diretor,Não Declarou,14000,3 a 4 anos
ID3449,2023,25-29,Masculino,Branca,Não Declarou,Não Declarou,Graduação,Negócios,Sim,Outra Opção,Não,Engenheiro de Dados,Pleno,10000,4 a 6 anos
ID3450,2023,25-29,Feminino,Parda,SP,Sudeste,Graduação,Engenharia,Sim,Setor de Energia,Não,Analista de Dados,Júnior,5000,1 a 2 anos
ID3451,2023,30-34,Feminino,Branca,SP,Sudeste,Mestrado,Ciências da Natureza,Sim,Finanças ou Bancos,Não,Outra Opção,Sênior,10000,7 a 10 anos
ID3452,2023,22-24,Masculino,Branca,MG,Sudeste,Graduação,Tecnologia,Sim,Entretenimento ou Esportes,Não,Cientista de Dados,Júnior,5000,1 a 2 anos
ID3453,2023,22-24,Masculino,Branca,PR,Sul,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Analista de BI,Pleno,2500,1 a 2 anos
ID3454,2023,25-29,Masculino,Parda,PR,Sul,Estudante de Graduação,Tecnologia,Sim,Área de Consultoria,Sim,Gerente,Não Declarou,1500,1 a 2 anos
ID3455,2023,22-24,Masculino,Branca,SP,Sudeste,Graduação,Negócios,Sim,Área de Consultoria,Não,Analista de BI,Pleno,7000,3 a 4 anos
ID3456,2023,25-29,Feminino,Parda,CE,Nordeste,Graduação,Ciências da Natureza,Sim,Entretenimento ou Esportes,Não,Analista de BI,Pleno,5000,3 a 4 anos
ID3457,2023,25-29,Masculino,Branca,RJ,Sudeste,Doutorado ou Phd,Ciências da Natureza,Sim,Tecnologia,Não,Cientista de Dados,Sênior,14000,3 a 4 anos
ID3458,2023,30-34,Masculino,Branca,PR,Sul,Pós-graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Sênior,40000,7 a 10 anos
ID3459,2023,25-29,Masculino,Branca,MS,Centro-oeste,Mestrado,Tecnologia,Sim,Finanças ou Bancos,Sim,Team Leader,Não Declarou,10000,4 a 6 anos
ID3460,2023,30-34,Masculino,Branca,RS,Sul,Graduação,Negócios,Sim,Finanças ou Bancos,Não,Analista de BI,Sênior,7000,3 a 4 anos
ID3461,2023,30-34,Masculino,Parda,MG,Sudeste,Pós-graduação,Tecnologia,Sim,Internet,Não,Engenheiro de Machine Learning,Pleno,14000,3 a 4 anos
ID3462,2023,45-49,Feminino,Parda,CE,Nordeste,Pós-graduação,Tecnologia,Sim,Indústria,Sim,Supervisor,Não Declarou,14000,Mais 10 anos
ID3463,2023,25-29,Masculino,Branca,PR,Sul,Graduação,Tecnologia,Sim,Finanças ou Bancos,Não,Engenheiro de Dados,Sênior,40000,4 a 6 anos
ID3464,2023,25-29,Masculino,Branca,SC,Sul,Pós-graduação,Negócios,Sim,Tecnologia,Não,Analista de Negócios,Sênior,10000,3 a 4 anos
ID3466,2023,25-29,Masculino,Branca,SP,Sudeste,Pós-graduação,Tecnologia,Sim,Marketing,Não,Analista de BI,Júnior,2500,Menos 1 ano
ID3467,2023,22-24,Masculino,Parda,RN,Nordeste,Graduação,Tecnologia,Sim,Educação,Não,Analista de BI,Pleno,3500,1 a 2 anos
ID3468,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Tecnologia,Sim,Tecnologia,Não,Desenvolvedor Web,Sênior,14000,Mais 10 anos
ID3469,2023,25-29,Masculino,Branca,MG,Sudeste,Graduação,Engenharia,Sim,Tecnologia,Sim,Supervisor,Não Declarou,10000,4 a 6 anos
ID3470,2023,40-44,Feminino,Branca,RS,Sul,Pós-graduação,Engenharia,Sim,Área de Consultoria,Sim,Sócio ou C-level,Não Declarou,7000,Menos 1 ano
ID3471,2023,25-29,Masculino,Branca,CE,Nordeste,Graduação,Estatística,Sim,Setor Alimentício,Não,Outra Opção,Júnior,3500,Menos 1 ano
ID3472,2023,25-29,Masculino,Branca,SP,Sudeste,Graduação,Engenharia,Sim,Finanças ou Bancos,Não,Analytics Engineer,Pleno,14000,3 a 4 anos
ID3473,2023,25-29,Feminino,Branca,SP,Sudeste,Pós-graduação,Negócios,Sim,Finanças ou Bancos,Sim,Supervisor,Não Declarou,7000,5 a 6 anos
